year,Mgmt_area,Project_cde,trip_no,Adfg,Vessel,date,julian_day,Stat,Spp_cde,set,start_lat,start_lon,end_lat,end_lon,depth,length,weight,age,Sex,Maturity,age_type_code,age_readability,tag_no,discard_status,release_condition_cde
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-,"Discarded, not marketable",04
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,T-,"Discarded, not marketable",04
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,T-,"Discarded, not marketable",04
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-,"Discarded, not marketable",04
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-,"Discarded, not marketable",04
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,65,2.6,NA,Female,NA,NA,NA,T-,Mortality retained,05
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,65,2.71,NA,Female,NA,NA,NA,T-,Mortality retained,05
2019,NA,66,1,NA,NA,NA,NA,NA,710,14,NA,NA,NA,NA,NA,75,4.04,NA,Male,NA,NA,NA,T-,Mortality retained,05
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,T-099417,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,T-099418,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,T-099419,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-099420,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,T-099421,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,T-099422,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,T-099423,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,T-099424,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,T-099425,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-099426,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,T-099427,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-099428,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,T-099429,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,60,2.16,NA,NA,NA,NA,NA,T-099430,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,66,3.45,NA,NA,NA,NA,NA,T-099431,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,61,2.84,NA,NA,NA,NA,NA,T-099432,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,66,3.0300000000000002,NA,NA,NA,NA,NA,T-099433,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,63,2.94,NA,NA,NA,NA,NA,T-099434,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,66,3.29,NA,NA,NA,NA,NA,T-099435,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,55,2.08,NA,NA,NA,NA,NA,T-099436,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,59,2.24,NA,NA,NA,NA,NA,T-099437,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,70,3.46,NA,NA,NA,NA,NA,T-099438,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,76,4.53,NA,NA,NA,NA,NA,T-099439,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,62,3.0100000000000002,NA,NA,NA,NA,NA,T-099440,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,61,2.65,NA,NA,NA,NA,NA,T-099441,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,56,1.85,NA,NA,NA,NA,NA,T-099442,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,T-099443,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,T-099445,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,62,2.49,NA,NA,NA,NA,NA,T-099446,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,74,4.11,NA,NA,NA,NA,NA,T-099447,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-099448,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,71,3.88,NA,NA,NA,NA,NA,T-099449,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,72,4,NA,NA,NA,NA,NA,T-099450,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,T-099451,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-099452,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,T-099453,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,71,3.68,NA,NA,NA,NA,NA,T-099454,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,60,2.29,NA,NA,NA,NA,NA,T-099455,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-099456,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,56,1.8900000000000001,NA,NA,NA,NA,NA,T-099457,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,T-099458,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,T-099459,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,T-099460,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,T-099461,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,T-099470,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-099471,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,T-099472,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,T-099473,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,T-099474,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-099475,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,55,1.78,NA,NA,NA,NA,NA,T-099476,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-099477,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,T-099478,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-099479,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,T-099480,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,53,1.37,NA,NA,NA,NA,NA,T-099481,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,T-099482,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,48,1.16,NA,NA,NA,NA,NA,T-099483,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,T-099484,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-099485,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,T-099486,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,T-099487,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,T-099488,Tagged and released,04
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-099489,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-099490,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,T-099491,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,T-099492,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,T-099493,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-099494,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,T-099495,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,T-099496,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,T-099497,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-099498,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,T-099499,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,T-099500,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,T-099501,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,T-099502,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,T-099503,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,T-099504,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,T-099505,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,T-099506,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,T-099507,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,T-099508,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,T-099509,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,T-099510,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-099511,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,T-099512,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,53,1.6,NA,NA,NA,NA,NA,T-099513,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,T-099514,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,T-099515,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,T-099516,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,T-099517,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,T-099518,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,T-099519,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,T-099520,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-099521,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,T-099522,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,T-099523,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-099524,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,T-099525,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,T-099526,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,T-099527,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,T-099528,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,T-099529,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,T-099530,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,T-099531,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,T-099532,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,T-099533,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-099534,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,53,1.43,NA,NA,NA,NA,NA,T-099535,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,T-099536,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-099537,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,T-099538,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-099539,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,54,0.91,NA,NA,NA,NA,NA,T-099540,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,T-099541,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,T-099542,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-099543,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,T-099544,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,T-099545,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-099546,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,T-099547,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-099548,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-099549,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,49,1.43,NA,NA,NA,NA,NA,T-099550,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,T-099551,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-099552,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,T-099553,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,T-099554,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-099555,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,T-099556,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,45,0.98,NA,NA,NA,NA,NA,T-099557,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-099558,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-099559,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-099560,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-099561,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,T-099562,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-099563,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,T-099564,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-099565,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-099566,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-099567,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,15,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,T-099568,Tagged and released,01
