Source,Sex,year,age,n,proportion,N_year,N,weight,proportion_scaled,Age
LL survey,Male,2005,14,11,0.0298,369,7270,0.05075653370013755,0.001512544704264099,14
LL survey,Male,2005,15,7,0.019,369,7270,0.05075653370013755,9.643741403026134e-4,15
LL survey,Male,2005,16,5,0.0136,369,7270,0.05075653370013755,6.902888583218707e-4,16
LL survey,Male,2005,17,5,0.0136,369,7270,0.05075653370013755,6.902888583218707e-4,17
LL survey,Male,2005,18,3,0.0081,369,7270,0.05075653370013755,4.1112792297111415e-4,18
LL survey,Male,2005,19,3,0.0081,369,7270,0.05075653370013755,4.1112792297111415e-4,19
LL survey,Male,2005,20,3,0.0081,369,7270,0.05075653370013755,4.1112792297111415e-4,20
LL survey,Male,2005,21,3,0.0081,369,7270,0.05075653370013755,4.1112792297111415e-4,21
LL survey,Male,2005,22,5,0.0136,369,7270,0.05075653370013755,6.902888583218707e-4,22
LL survey,Male,2005,23,6,0.0163,369,7270,0.05075653370013755,8.27331499312242e-4,23
LL survey,Male,2005,24,3,0.0081,369,7270,0.05075653370013755,4.1112792297111415e-4,24
LL survey,Male,2005,25,6,0.0163,369,7270,0.05075653370013755,8.27331499312242e-4,25
LL survey,Male,2005,26,2,0.0054,369,7270,0.05075653370013755,2.7408528198074277e-4,26
LL survey,Male,2005,27,9,0.0244,369,7270,0.05075653370013755,0.0012384594222833564,27
LL survey,Male,2005,28,10,0.0271,369,7270,0.05075653370013755,0.0013755020632737276,28
LL survey,Male,2005,29,4,0.0108,369,7270,0.05075653370013755,5.481705639614855e-4,29
LL survey,Male,2005,30,7,0.019,369,7270,0.05075653370013755,9.643741403026134e-4,30
LL survey,Male,2005,31,7,0.019,369,7270,0.05075653370013755,9.643741403026134e-4,31
LL survey,Male,2005,32,2,0.0054,369,7270,0.05075653370013755,2.7408528198074277e-4,32
LL survey,Male,2005,33,6,0.0163,369,7270,0.05075653370013755,8.27331499312242e-4,33
LL survey,Male,2005,34,4,0.0108,369,7270,0.05075653370013755,5.481705639614855e-4,34
LL survey,Male,2005,35,2,0.0054,369,7270,0.05075653370013755,2.7408528198074277e-4,35
LL survey,Male,2005,36,2,0.0054,369,7270,0.05075653370013755,2.7408528198074277e-4,36
LL survey,Male,2005,37,4,0.0108,369,7270,0.05075653370013755,5.481705639614855e-4,37
LL survey,Male,2005,38,4,0.0108,369,7270,0.05075653370013755,5.481705639614855e-4,38
LL survey,Male,2005,39,2,0.0054,369,7270,0.05075653370013755,2.7408528198074277e-4,39
LL survey,Male,2005,40,2,0.0054,369,7270,0.05075653370013755,2.7408528198074277e-4,40
LL survey,Male,2005,41,0,0,NA,NA,NA,NA,41
LL survey,Male,2005,42,16,0.0434,369,7270,0.05075653370013755,0.00220283356258597,42
LL survey,Male,2006,2,0,0,NA,NA,NA,NA,2
LL survey,Male,2006,3,0,0,NA,NA,NA,NA,3
LL survey,Male,2006,4,1,0.0031,319,7270,0.04387895460797799,1.3602475928473177e-4,4
LL survey,Male,2006,5,0,0,NA,NA,NA,NA,5
LL survey,Male,2006,6,6,0.0188,319,7270,0.04387895460797799,8.249243466299863e-4,6
LL survey,Male,2006,7,27,0.0846,319,7270,0.04387895460797799,0.003712159559834938,7
LL survey,Male,2006,8,25,0.0784,319,7270,0.04387895460797799,0.0034401100412654747,8
LL survey,Male,2006,9,25,0.0784,319,7270,0.04387895460797799,0.0034401100412654747,9
LL survey,Male,2006,10,35,0.1097,319,7270,0.04387895460797799,0.004813521320495186,10
LL survey,Male,2006,11,34,0.1066,319,7270,0.04387895460797799,0.004677496561210454,11
LL survey,Male,2006,12,18,0.0564,319,7270,0.04387895460797799,0.0024747730398899585,12
LL survey,Male,2006,13,14,0.0439,319,7270,0.04387895460797799,0.001926286107290234,13
LL survey,Male,2006,14,15,0.047,319,7270,0.04387895460797799,0.002062310866574966,14
LL survey,Male,2006,15,11,0.0345,319,7270,0.04387895460797799,0.0015138239339752408,15
LL survey,Male,2006,16,12,0.0376,319,7270,0.04387895460797799,0.0016498486932599726,16
LL survey,Male,2006,17,9,0.0282,319,7270,0.04387895460797799,0.0012373865199449793,17
LL survey,Male,2006,18,4,0.0125,319,7270,0.04387895460797799,5.484869325997249e-4,18
LL survey,Male,2006,19,5,0.0157,319,7270,0.04387895460797799,6.888995873452544e-4,19
LL survey,Male,2006,20,4,0.0125,319,7270,0.04387895460797799,5.484869325997249e-4,20
LL survey,Male,2006,21,7,0.0219,319,7270,0.04387895460797799,9.60949105914718e-4,21
LL survey,Male,2006,22,3,0.0094,319,7270,0.04387895460797799,4.1246217331499316e-4,22
LL survey,Male,2006,23,6,0.0188,319,7270,0.04387895460797799,8.249243466299863e-4,23
LL survey,Male,2006,24,5,0.0157,319,7270,0.04387895460797799,6.888995873452544e-4,24
LL survey,Male,2006,25,8,0.0251,319,7270,0.04387895460797799,0.0011013617606602476,25
LL survey,Male,2006,26,9,0.0282,319,7270,0.04387895460797799,0.0012373865199449793,26
LL survey,Male,2006,27,4,0.0125,319,7270,0.04387895460797799,5.484869325997249e-4,27
LL survey,Male,2006,28,1,0.0031,319,7270,0.04387895460797799,1.3602475928473177e-4,28
LL survey,Male,2006,29,5,0.0157,319,7270,0.04387895460797799,6.888995873452544e-4,29
LL survey,Male,2006,30,4,0.0125,319,7270,0.04387895460797799,5.484869325997249e-4,30
LL survey,Male,2006,31,5,0.0157,319,7270,0.04387895460797799,6.888995873452544e-4,31
LL survey,Male,2006,32,2,0.0063,319,7270,0.04387895460797799,2.7643741403026134e-4,32
LL survey,Male,2006,33,3,0.0094,319,7270,0.04387895460797799,4.1246217331499316e-4,33
LL survey,Male,2006,34,2,0.0063,319,7270,0.04387895460797799,2.7643741403026134e-4,34
LL survey,Male,2006,35,2,0.0063,319,7270,0.04387895460797799,2.7643741403026134e-4,35
LL survey,Male,2006,36,1,0.0031,319,7270,0.04387895460797799,1.3602475928473177e-4,36
LL survey,Male,2006,37,0,0,NA,NA,NA,NA,37
LL survey,Male,2006,38,1,0.0031,319,7270,0.04387895460797799,1.3602475928473177e-4,38
LL survey,Male,2006,39,0,0,NA,NA,NA,NA,39
LL survey,Male,2006,40,0,0,NA,NA,NA,NA,40
LL survey,Male,2006,41,1,0.0031,319,7270,0.04387895460797799,1.3602475928473177e-4,41
LL survey,Male,2006,42,5,0.0157,319,7270,0.04387895460797799,6.888995873452544e-4,42
LL survey,Male,2007,2,1,0.0029,339,7270,0.04662998624484182,1.3522696011004126e-4,2
LL survey,Male,2007,3,10,0.0295,339,7270,0.04662998624484182,0.0013755845942228335,3
LL survey,Male,2007,4,16,0.0472,339,7270,0.04662998624484182,0.002200935350756534,4
LL survey,Male,2007,5,21,0.0619,339,7270,0.04662998624484182,0.0028863961485557084,5
LL survey,Male,2007,6,35,0.1032,339,7270,0.04662998624484182,0.004812214580467676,6
LL survey,Male,2007,7,22,0.0649,339,7270,0.04662998624484182,0.003026286107290234,7
LL survey,Male,2007,8,33,0.0973,339,7270,0.04662998624484182,0.004537097661623109,8
LL survey,Male,2007,9,37,0.1091,339,7270,0.04662998624484182,0.005087331499312242,9
LL survey,Male,2007,10,26,0.0767,339,7270,0.04662998624484182,0.0035765199449793676,10
LL survey,Male,2007,11,18,0.0531,339,7270,0.04662998624484182,0.002476052269601101,11
LL survey,Male,2007,12,16,0.0472,339,7270,0.04662998624484182,0.002200935350756534,12
LL survey,Male,2007,13,9,0.0265,339,7270,0.04662998624484182,0.001235694635488308,13
LL survey,Male,2007,14,9,0.0265,339,7270,0.04662998624484182,0.001235694635488308,14
LL survey,Male,2007,15,4,0.0118,339,7270,0.04662998624484182,5.502338376891335e-4,15
LL survey,Male,2007,16,7,0.0206,339,7270,0.04662998624484182,9.605777166437415e-4,16
LL survey,Male,2007,17,3,0.0088,339,7270,0.04662998624484182,4.10343878954608e-4,17
LL survey,Male,2007,18,5,0.0147,339,7270,0.04662998624484182,6.854607977991747e-4,18
LL survey,Male,2007,19,3,0.0088,339,7270,0.04662998624484182,4.10343878954608e-4,19
LL survey,Male,2007,20,4,0.0118,339,7270,0.04662998624484182,5.502338376891335e-4,20
LL survey,Male,2007,21,4,0.0118,339,7270,0.04662998624484182,5.502338376891335e-4,21
LL survey,Male,2007,22,1,0.0029,339,7270,0.04662998624484182,1.3522696011004126e-4,22
LL survey,Male,2007,23,6,0.0177,339,7270,0.04662998624484182,8.253507565337002e-4,23
LL survey,Male,2007,24,4,0.0118,339,7270,0.04662998624484182,5.502338376891335e-4,24
LL survey,Male,2007,25,1,0.0029,339,7270,0.04662998624484182,1.3522696011004126e-4,25
LL survey,Male,2007,26,6,0.0177,339,7270,0.04662998624484182,8.253507565337002e-4,26
LL survey,Male,2007,27,2,0.0059,339,7270,0.04662998624484182,2.7511691884456673e-4,27
LL survey,Male,2007,28,2,0.0059,339,7270,0.04662998624484182,2.7511691884456673e-4,28
LL survey,Male,2007,29,2,0.0059,339,7270,0.04662998624484182,2.7511691884456673e-4,29
LL survey,Male,2007,30,7,0.0206,339,7270,0.04662998624484182,9.605777166437415e-4,30
LL survey,Male,2007,31,2,0.0059,339,7270,0.04662998624484182,2.7511691884456673e-4,31
LL survey,Male,2007,32,4,0.0118,339,7270,0.04662998624484182,5.502338376891335e-4,32
LL survey,Male,2007,33,0,0,NA,NA,NA,NA,33
LL survey,Male,2007,34,2,0.0059,339,7270,0.04662998624484182,2.7511691884456673e-4,34
LL survey,Male,2007,35,1,0.0029,339,7270,0.04662998624484182,1.3522696011004126e-4,35
LL survey,Male,2007,36,3,0.0088,339,7270,0.04662998624484182,4.10343878954608e-4,36
LL survey,Male,2007,37,0,0,NA,NA,NA,NA,37
LL survey,Male,2007,38,1,0.0029,339,7270,0.04662998624484182,1.3522696011004126e-4,38
LL survey,Male,2007,39,1,0.0029,339,7270,0.04662998624484182,1.3522696011004126e-4,39
LL survey,Male,2007,40,1,0.0029,339,7270,0.04662998624484182,1.3522696011004126e-4,40
LL survey,Male,2007,41,2,0.0059,339,7270,0.04662998624484182,2.7511691884456673e-4,41
LL survey,Male,2007,42,8,0.0236,339,7270,0.04662998624484182,0.001100467675378267,42
LL survey,Male,2008,2,0,0,NA,NA,NA,NA,2
LL survey,Male,2008,3,1,0.0037,273,7270,0.0375515818431912,1.3894085281980744e-4,3
LL survey,Male,2008,4,4,0.0147,273,7270,0.0375515818431912,5.520082530949106e-4,4
LL survey,Male,2008,5,8,0.0293,273,7270,0.0375515818431912,0.0011002613480055022,5
LL survey,Male,2008,6,18,0.0659,273,7270,0.0375515818431912,0.0024746492434663,6
LL survey,Male,2008,7,17,0.0623,273,7270,0.0375515818431912,0.0023394635488308115,7
LL survey,Male,2008,8,20,0.0733,273,7270,0.0375515818431912,0.002752530949105915,8
LL survey,Male,2008,9,20,0.0733,273,7270,0.0375515818431912,0.002752530949105915,9
LL survey,Male,2008,10,24,0.0879,273,7270,0.0375515818431912,0.0033007840440165063,10
LL survey,Male,2008,11,22,0.0806,273,7270,0.0375515818431912,0.003026657496561211,11
LL survey,Male,2008,12,21,0.0769,273,7270,0.0375515818431912,0.002887716643741403,12
LL survey,Male,2008,13,12,0.044,273,7270,0.0375515818431912,0.0016522696011004125,13
LL survey,Male,2008,14,10,0.0366,273,7270,0.0375515818431912,0.0013743878954607979,14
LL survey,Male,2008,15,10,0.0366,273,7270,0.0375515818431912,0.0013743878954607979,15
LL survey,Male,2008,16,7,0.0256,273,7270,0.0375515818431912,9.613204951856947e-4,16
LL survey,Male,2008,17,3,0.011,273,7270,0.0375515818431912,4.1306740027510314e-4,17
LL survey,Male,2008,18,7,0.0256,273,7270,0.0375515818431912,9.613204951856947e-4,18
LL survey,Male,2008,19,5,0.0183,273,7270,0.0375515818431912,6.871939477303989e-4,19
LL survey,Male,2008,20,3,0.011,273,7270,0.0375515818431912,4.1306740027510314e-4,20
LL survey,Male,2008,21,5,0.0183,273,7270,0.0375515818431912,6.871939477303989e-4,21
LL survey,Male,2008,22,6,0.022,273,7270,0.0375515818431912,8.261348005502063e-4,22
LL survey,Male,2008,23,3,0.011,273,7270,0.0375515818431912,4.1306740027510314e-4,23
LL survey,Male,2008,24,3,0.011,273,7270,0.0375515818431912,4.1306740027510314e-4,24
LL survey,Male,2008,25,4,0.0147,273,7270,0.0375515818431912,5.520082530949106e-4,25
LL survey,Male,2008,26,4,0.0147,273,7270,0.0375515818431912,5.520082530949106e-4,26
LL survey,Male,2008,27,4,0.0147,273,7270,0.0375515818431912,5.520082530949106e-4,27
LL survey,Male,2008,28,8,0.0293,273,7270,0.0375515818431912,0.0011002613480055022,28
LL survey,Male,2008,29,2,0.0073,273,7270,0.0375515818431912,2.7412654745529575e-4,29
LL survey,Male,2008,30,2,0.0073,273,7270,0.0375515818431912,2.7412654745529575e-4,30
LL survey,Male,2008,31,3,0.011,273,7270,0.0375515818431912,4.1306740027510314e-4,31
LL survey,Male,2008,32,1,0.0037,273,7270,0.0375515818431912,1.3894085281980744e-4,32
LL survey,Male,2008,33,5,0.0183,273,7270,0.0375515818431912,6.871939477303989e-4,33
LL survey,Male,2008,34,0,0,NA,NA,NA,NA,34
LL survey,Male,2008,35,0,0,NA,NA,NA,NA,35
LL survey,Male,2008,36,4,0.0147,273,7270,0.0375515818431912,5.520082530949106e-4,36
LL survey,Male,2008,37,1,0.0037,273,7270,0.0375515818431912,1.3894085281980744e-4,37
LL survey,Male,2008,38,3,0.011,273,7270,0.0375515818431912,4.1306740027510314e-4,38
LL survey,Male,2008,39,0,0,NA,NA,NA,NA,39
LL survey,Male,2008,40,1,0.0037,273,7270,0.0375515818431912,1.3894085281980744e-4,40
LL survey,Male,2008,41,0,0,NA,NA,NA,NA,41
LL survey,Male,2008,42,2,0.0073,273,7270,0.0375515818431912,2.7412654745529575e-4,42
LL survey,Male,2009,2,0,0,NA,NA,NA,NA,2
LL survey,Male,2009,3,0,0,NA,NA,NA,NA,3
LL survey,Male,2009,4,2,0.0079,253,7270,0.03480055020632737,2.749243466299863e-4,4
LL survey,Male,2009,5,6,0.0237,253,7270,0.03480055020632737,8.247730398899586e-4,5
LL survey,Male,2009,6,13,0.0514,253,7270,0.03480055020632737,0.001788748280605227,6
LL survey,Male,2009,7,10,0.0395,253,7270,0.03480055020632737,0.001374621733149931,7
LL survey,Male,2009,8,20,0.0791,253,7270,0.03480055020632737,0.0027527235213204953,8
LL survey,Male,2009,9,21,0.083,253,7270,0.03480055020632737,0.002888445667125172,9
LL survey,Male,2009,10,15,0.0593,253,7270,0.03480055020632737,0.002063672627235213,10
LL survey,Male,2009,11,23,0.0909,253,7270,0.03480055020632737,0.003163370013755158,11
LL survey,Male,2009,12,17,0.0672,253,7270,0.03480055020632737,0.002338596973865199,12
LL survey,Male,2009,13,16,0.0632,253,7270,0.03480055020632737,0.0021993947730398903,13
LL survey,Male,2009,14,8,0.0316,253,7270,0.03480055020632737,0.0010996973865199451,14
LL survey,Male,2009,15,10,0.0395,253,7270,0.03480055020632737,0.001374621733149931,15
LL survey,Male,2009,16,9,0.0356,253,7270,0.03480055020632737,0.0012388995873452544,16
LL survey,Male,2009,17,6,0.0237,253,7270,0.03480055020632737,8.247730398899586e-4,17
LL survey,Male,2009,18,1,0.004,253,7270,0.03480055020632737,1.3920220082530948e-4,18
LL survey,Male,2009,19,5,0.0198,253,7270,0.03480055020632737,6.89050894085282e-4,19
LL survey,Male,2009,20,4,0.0158,253,7270,0.03480055020632737,5.498486932599726e-4,20
LL survey,Male,2009,21,3,0.0119,253,7270,0.03480055020632737,4.1412654745529574e-4,21
LL survey,Male,2009,22,2,0.0079,253,7270,0.03480055020632737,2.749243466299863e-4,22
LL survey,Male,2009,23,4,0.0158,253,7270,0.03480055020632737,5.498486932599726e-4,23
LL survey,Male,2009,24,3,0.0119,253,7270,0.03480055020632737,4.1412654745529574e-4,24
LL survey,Male,2009,25,2,0.0079,253,7270,0.03480055020632737,2.749243466299863e-4,25
LL survey,Male,2009,26,3,0.0119,253,7270,0.03480055020632737,4.1412654745529574e-4,26
LL survey,Male,2009,27,7,0.0277,253,7270,0.03480055020632737,9.639752407152682e-4,27
LL survey,Male,2009,28,3,0.0119,253,7270,0.03480055020632737,4.1412654745529574e-4,28
LL survey,Male,2009,29,6,0.0237,253,7270,0.03480055020632737,8.247730398899586e-4,29
LL survey,Male,2009,30,5,0.0198,253,7270,0.03480055020632737,6.89050894085282e-4,30
LL survey,Male,2009,31,3,0.0119,253,7270,0.03480055020632737,4.1412654745529574e-4,31
LL survey,Male,2009,32,1,0.004,253,7270,0.03480055020632737,1.3920220082530948e-4,32
LL survey,Male,2009,33,3,0.0119,253,7270,0.03480055020632737,4.1412654745529574e-4,33
LL survey,Male,2009,34,4,0.0158,253,7270,0.03480055020632737,5.498486932599726e-4,34
LL survey,Male,2009,35,2,0.0079,253,7270,0.03480055020632737,2.749243466299863e-4,35
LL survey,Male,2009,36,2,0.0079,253,7270,0.03480055020632737,2.749243466299863e-4,36
LL survey,Male,2009,37,0,0,NA,NA,NA,NA,37
LL survey,Male,2009,38,1,0.004,253,7270,0.03480055020632737,1.3920220082530948e-4,38
LL survey,Male,2009,39,3,0.0119,253,7270,0.03480055020632737,4.1412654745529574e-4,39
LL survey,Male,2009,40,1,0.004,253,7270,0.03480055020632737,1.3920220082530948e-4,40
LL survey,Male,2009,41,0,0,NA,NA,NA,NA,41
LL survey,Male,2009,42,9,0.0356,253,7270,0.03480055020632737,0.0012388995873452544,42
LL survey,Male,2010,2,2,0.007,285,7270,0.039202200825309494,2.7441540577716645e-4,2
LL survey,Male,2010,3,5,0.0175,285,7270,0.039202200825309494,6.860385144429163e-4,3
LL survey,Male,2010,4,0,0,NA,NA,NA,NA,4
LL survey,Male,2010,5,4,0.014,285,7270,0.039202200825309494,5.488308115543329e-4,5
LL survey,Male,2010,6,13,0.0456,285,7270,0.039202200825309494,0.001787620357634113,6
LL survey,Male,2010,7,11,0.0386,285,7270,0.039202200825309494,0.0015132049518569465,7
LL survey,Male,2010,8,9,0.0316,285,7270,0.039202200825309494,0.00123878954607978,8
LL survey,Male,2010,9,14,0.0491,285,7270,0.039202200825309494,0.001924828060522696,9
LL survey,Male,2010,10,11,0.0386,285,7270,0.039202200825309494,0.0015132049518569465,10
LL survey,Male,2010,11,20,0.0702,285,7270,0.039202200825309494,0.0027519944979367264,11
LL survey,Male,2010,12,25,0.0877,285,7270,0.039202200825309494,0.0034380330123796425,12
LL survey,Male,2010,13,19,0.0667,285,7270,0.039202200825309494,0.0026147867950481432,13
LL survey,Male,2010,14,12,0.0421,285,7270,0.039202200825309494,0.0016504126547455297,14
LL survey,Male,2010,15,18,0.0632,285,7270,0.039202200825309494,0.00247757909215956,15
LL survey,Male,2010,16,18,0.0632,285,7270,0.039202200825309494,0.00247757909215956,16
LL survey,Male,2010,17,11,0.0386,285,7270,0.039202200825309494,0.0015132049518569465,17
LL survey,Male,2010,18,4,0.014,285,7270,0.039202200825309494,5.488308115543329e-4,18
LL survey,Male,2010,19,9,0.0316,285,7270,0.039202200825309494,0.00123878954607978,19
LL survey,Male,2010,20,6,0.0211,285,7270,0.039202200825309494,8.271664374140304e-4,20
LL survey,Male,2010,21,8,0.0281,285,7270,0.039202200825309494,0.0011015818431911967,21
LL survey,Male,2010,22,6,0.0211,285,7270,0.039202200825309494,8.271664374140304e-4,22
LL survey,Male,2010,23,5,0.0175,285,7270,0.039202200825309494,6.860385144429163e-4,23
LL survey,Male,2010,24,1,0.0035,285,7270,0.039202200825309494,1.3720770288858322e-4,24
LL survey,Male,2010,25,1,0.0035,285,7270,0.039202200825309494,1.3720770288858322e-4,25
LL survey,Male,2010,26,2,0.007,285,7270,0.039202200825309494,2.7441540577716645e-4,26
LL survey,Male,2010,27,0,0,NA,NA,NA,NA,27
LL survey,Male,2010,28,4,0.014,285,7270,0.039202200825309494,5.488308115543329e-4,28
LL survey,Male,2010,29,2,0.007,285,7270,0.039202200825309494,2.7441540577716645e-4,29
LL survey,Male,2010,30,5,0.0175,285,7270,0.039202200825309494,6.860385144429163e-4,30
LL survey,Male,2010,31,3,0.0105,285,7270,0.039202200825309494,4.116231086657497e-4,31
LL survey,Male,2010,32,2,0.007,285,7270,0.039202200825309494,2.7441540577716645e-4,32
LL survey,Male,2010,33,5,0.0175,285,7270,0.039202200825309494,6.860385144429163e-4,33
LL survey,Male,2010,34,3,0.0105,285,7270,0.039202200825309494,4.116231086657497e-4,34
LL survey,Male,2010,35,3,0.0105,285,7270,0.039202200825309494,4.116231086657497e-4,35
LL survey,Male,2010,36,5,0.0175,285,7270,0.039202200825309494,6.860385144429163e-4,36
LL survey,Male,2010,37,1,0.0035,285,7270,0.039202200825309494,1.3720770288858322e-4,37
LL survey,Male,2010,38,1,0.0035,285,7270,0.039202200825309494,1.3720770288858322e-4,38
LL survey,Male,2010,39,2,0.007,285,7270,0.039202200825309494,2.7441540577716645e-4,39
LL survey,Male,2010,40,1,0.0035,285,7270,0.039202200825309494,1.3720770288858322e-4,40
LL survey,Male,2010,41,3,0.0105,285,7270,0.039202200825309494,4.116231086657497e-4,41
LL survey,Male,2010,42,11,0.0386,285,7270,0.039202200825309494,0.0015132049518569465,42
LL survey,Male,2011,2,0,0,NA,NA,NA,NA,2
LL survey,Male,2011,3,7,0.0225,311,7270,0.04277854195323246,9.625171939477304e-4,3
LL survey,Male,2011,4,11,0.0354,311,7270,0.04277854195323246,0.0015143603851444291,4
LL survey,Male,2011,5,20,0.0643,311,7270,0.04277854195323246,0.002750660247592847,5
LL survey,Male,2011,6,10,0.0322,311,7270,0.04277854195323246,0.0013774690508940853,6
LL survey,Male,2011,7,18,0.0579,311,7270,0.04277854195323246,0.0024768775790921594,7
LL survey,Male,2011,8,23,0.074,311,7270,0.04277854195323246,0.003165612104539202,8
LL survey,Male,2011,9,13,0.0418,311,7270,0.04277854195323246,0.0017881430536451168,9
LL survey,Male,2011,10,17,0.0547,311,7270,0.04277854195323246,0.0023399862448418157,10
LL survey,Male,2011,11,12,0.0386,311,7270,0.04277854195323246,0.0016512517193947732,11
LL survey,Male,2011,12,16,0.0514,311,7270,0.04277854195323246,0.0021988170563961486,12
LL survey,Male,2011,13,18,0.0579,311,7270,0.04277854195323246,0.0024768775790921594,13
LL survey,Male,2011,14,11,0.0354,311,7270,0.04277854195323246,0.0015143603851444291,14
LL survey,Male,2011,15,10,0.0322,311,7270,0.04277854195323246,0.0013774690508940853,15
