YEAR,PROJECT_CODE,TRIP_NO,EFFORT_NO,SPECIES_CODE,MANAGEMENT_AREA,LENGTH,TAG_NO,TAG_BATCH_NO,DISCARD_STATUS,RELEASE_CONDITION_CODE,COMMENTS,TIME_SECOND_ANCHOR_OVERBOARD,STAT
2019,66,1,5,710,NA,53,T-093276,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,51,T-093277,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,53,T-093278,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,47,T-093279,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,45,T-093280,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,46,T-093281,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,50,T-093282,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,48,T-093283,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,48,T-093284,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093285,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,46,T-093286,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,45,T-093287,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,48,T-093288,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,52,T-093289,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,45,T-093290,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,51,T-093291,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,46,T-093292,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,48,T-093293,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,58,T-093294,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093295,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,54,T-093296,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,63,T-093297,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,61,T-093298,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093299,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,52,T-093300,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,48,T-093301,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,47,T-093302,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093303,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093304,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,48,T-093305,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,51,T-093306,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093307,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,47,T-093308,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,47,T-093309,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,53,T-093310,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,54,T-093311,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,53,T-093312,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,63,T-093313,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,60,T-093314,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,51,T-093315,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,53,T-093316,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,60,T-093317,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,60,T-093318,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,56,T-093319,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093320,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093321,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,54,T-093322,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,66,T-093323,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093324,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,48,T-093325,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,51,T-093326,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093327,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,50,T-093328,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,54,T-093329,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,48,T-093330,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,50,T-093331,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,47,T-093332,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,51,T-093333,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,45,T-093334,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,47,T-093335,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,48,T-093336,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,48,T-093337,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,44,T-093338,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,47,T-093339,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,47,T-093340,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093341,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,59,T-093342,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,60,T-093343,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,56,T-093344,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093345,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,64,T-093346,28,Tagged and released,08,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,59,T-093347,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093348,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,59,T-093349,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093350,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,59,T-093351,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,56,T-093352,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,45,T-093353,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093354,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,51,T-093355,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093356,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,54,T-093357,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093358,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,53,T-093359,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,51,T-093360,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,50,T-093361,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,51,T-093362,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,45,T-093363,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,56,T-093364,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093365,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,47,T-093366,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,61,T-093367,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,59,T-093368,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,60,T-093369,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,68,T-093370,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093371,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093372,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,56,T-093373,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,50,T-093374,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,54,T-093375,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,59,T-093376,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093377,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093378,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093379,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,52,T-093380,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,59,T-093381,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,53,T-093382,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093383,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,54,T-093384,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093385,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,47,T-093386,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,47,T-093387,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,47,T-093388,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,59,T-093389,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,52,T-093390,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,50,T-093391,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093392,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093393,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,51,T-093394,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093395,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,58,T-093396,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,60,T-093397,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,59,T-093398,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093399,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093400,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,52,T-093401,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,58,T-093402,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,53,T-093403,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,53,T-093404,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,47,T-093405,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093406,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,52,T-093407,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,66,T-093408,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,59,T-093409,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093410,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,59,T-093411,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,53,T-093412,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,64,T-093413,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,54,T-093414,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,58,T-093415,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093416,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093417,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,61,T-093418,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,60,T-093419,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,47,T-093420,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,45,T-093421,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,59,T-093422,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,66,T-093423,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,46,T-093424,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,59,T-093425,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093426,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,59,T-093427,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,56,T-093428,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,59,T-093429,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093430,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,59,T-093431,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,59,T-093432,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093433,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093434,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093435,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,48,T-093436,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,61,T-093437,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,52,T-093438,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,53,T-093439,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,53,T-093440,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,51,T-093441,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,58,T-093442,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,54,T-093443,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,54,T-093444,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,46,T-093445,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,50,T-093446,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,48,T-093447,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,47,T-093448,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093449,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,56,T-093450,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093451,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,52,T-093452,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,52,T-093453,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093454,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,63,T-093455,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,64,T-093456,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,47,T-093457,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,53,T-093458,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093459,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093460,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,54,T-093461,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,51,T-093462,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,54,T-093463,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,53,T-093464,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,53,T-093465,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,56,T-093466,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,52,T-093467,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,48,T-093468,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,53,T-093469,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093470,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,56,T-093471,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093472,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,52,T-093473,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093474,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,48,T-093475,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,58,T-093476,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,48,T-093477,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,50,T-093478,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,61,T-093479,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,53,T-093480,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,46,T-093481,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093482,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,50,T-093483,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093484,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,61,T-093485,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,54,T-093486,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,45,T-093487,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093488,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,45,T-093489,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,52,T-093490,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,43,T-093491,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,54,T-093492,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093493,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093494,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093495,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,51,T-093496,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093497,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,63,T-093498,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,58,T-093499,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,53,T-093500,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,56,T-093501,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,56,T-093502,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,58,T-093503,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093504,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,58,T-093505,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,54,T-093506,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093507,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,56,T-093508,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,58,T-093509,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,61,T-093510,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,56,T-093511,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,64,T-093512,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093513,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,48,T-093514,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,54,T-093515,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,51,T-093516,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,61,T-093517,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,NA,T-093518,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,56,T-093519,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093520,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,46,T-093521,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,57,T-093522,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,55,T-093523,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093524,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,46,T-093525,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
2019,66,1,5,710,NA,49,T-093526,28,Tagged and released,01,NA,2019-05-17T09:00:00Z,345701
